sex,workclass,education,marital.status,occupation,race,relationship,capital.gain,capital.loss,hours.per.week,age,income
 Male, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Black, Husband,0,0,40,34, <=50K
 Male, Private, Some-college, Married-civ-spouse, Other-service, White, Husband,0,0,48,41, <=50K
 Male, Private, Some-college, Married-civ-spouse, Handlers-cleaners, White, Husband,9386,0,24,67, >50K
 Female, Private, Assoc-acdm, Widowed, Prof-specialty, White, Unmarried,0,0,27,46, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Sales, White, Wife,0,0,40,32, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,41, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other, Husband,0,0,40,30, <=50K
 Male, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, White, Not-in-family,0,0,50,54, <=50K
 Male, Private, HS-grad, Divorced, Other-service, Black, Unmarried,0,0,40,33, <=50K
 Male, Private, HS-grad, Never-married, Prof-specialty, White, Own-child,0,0,32,20, <=50K
 Female, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,34, <=50K
 Male, Private, Some-college, Never-married, Sales, White, Own-child,0,0,30,20, <=50K
 Male, Private, HS-grad, Never-married, Prof-specialty, Black, Own-child,0,0,40,17, <=50K
 Female, Private, Some-college, Divorced, Adm-clerical, White, Not-in-family,0,0,48,45, <=50K
 Male, Private, HS-grad, Never-married, Other-service, White, Own-child,0,0,40,21, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,25, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,41,38, <=50K
 Female, Private, 11th, Never-married, Craft-repair, White, Own-child,0,0,15,17, <=50K
 Female, Private, HS-grad, Divorced, Sales, White, Not-in-family,0,0,30,35, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,38, <=50K
 Male, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, White, Husband,0,0,56,48, >50K
 Male, Private, HS-grad, Never-married, Other-service, Black, Not-in-family,0,0,40,25, <=50K
 Male, Private, Masters, Never-married, Exec-managerial, White, Not-in-family,0,0,40,57, <=50K
 Female, Private, Bachelors, Divorced, Exec-managerial, White, Not-in-family,0,0,50,32, >50K
 Male, Local-gov, Bachelors, Separated, Prof-specialty, Black, Not-in-family,0,0,30,39, <=50K
 Female, Private, Bachelors, Never-married, Adm-clerical, White, Own-child,0,0,35,23, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Unmarried,0,0,45,21, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Unmarried,0,0,48,47, <=50K
 Female, Private, 7th-8th, Never-married, Machine-op-inspct, White, Other-relative,0,0,40,25, <=50K
 Female, Private, 11th, Never-married, Prof-specialty, White, Own-child,0,0,35,18, <=50K
 Male, Federal-gov, Some-college, Married-spouse-absent, Adm-clerical, Black, Not-in-family,4650,0,40,41, <=50K
 Female, Private, HS-grad, Never-married, Other-service, White, Own-child,0,0,15,19, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Not-in-family,0,0,42,24, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,15024,0,50,57, >50K
 Male, Private, Doctorate, Never-married, Prof-specialty, White, Not-in-family,0,2824,40,51, >50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,32, <=50K
 Male, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, White, Husband,0,0,45,28, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,75,40, >50K
 Male, State-gov, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,20,21, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,40,45, >50K
 Female, Private, 12th, Never-married, Prof-specialty, White, Own-child,0,0,25,17, <=50K
 Male, Private, 10th, Married-civ-spouse, Transport-moving, White, Husband,0,0,50,55, <=50K
 Male, Private, Some-college, Married-civ-spouse, Adm-clerical, Black, Husband,0,0,40,42, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,38,49, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,38, <=50K
 Male, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,50, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,48,47, >50K
 Female, Private, Bachelors, Married-civ-spouse, Exec-managerial, Black, Wife,0,0,40,43, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,40,39, >50K
 Male, Private, HS-grad, Married-civ-spouse, Transport-moving, White, Husband,0,0,30,42, <=50K
 Female, Private, HS-grad, Divorced, Craft-repair, Black, Other-relative,0,0,50,32, <=50K
 Female, Federal-gov, Assoc-acdm, Divorced, Exec-managerial, White, Not-in-family,2354,0,40,44, <=50K
 Male, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,99999,0,80,50, >50K
 Female, Private, HS-grad, Divorced, Adm-clerical, Amer-Indian-Eskimo, Unmarried,0,0,45,55, <=50K
 Male, Private, HS-grad, Never-married, Machine-op-inspct, White, Own-child,0,0,40,37, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,40,59, <=50K
 Male, Private, 11th, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,56, <=50K
 Male, Self-emp-not-inc, 12th, Never-married, Craft-repair, Black, Not-in-family,0,0,32,33, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Tech-support, White, Husband,0,0,40,35, >50K
 Male, Private, HS-grad, Never-married, Other-service, White, Unmarried,0,0,40,44, <=50K
 Male, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,57, >50K
 Female, Private, Some-college, Never-married, Exec-managerial, Black, Not-in-family,0,0,40,31, <=50K
 Female, Private, 11th, Never-married, Sales, White, Not-in-family,0,0,15,18, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,70,43, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, Other, Husband,0,0,40,33, <=50K
 Male, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,25,18, <=50K
 Male, Private, Bachelors, Never-married, Adm-clerical, White, Own-child,0,0,40,47, <=50K
 Female, Private, HS-grad, Divorced, Other-service, White, Unmarried,0,0,40,53, <=50K
 Male, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, White, Not-in-family,0,0,35,59, >50K
 Male, Private, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,38,35, <=50K
 Male, Private, 10th, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,49, <=50K
 Male, Private, Assoc-acdm, Never-married, Craft-repair, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Not-in-family,0,0,60,25, <=50K
 Female, State-gov, Masters, Never-married, Prof-specialty, White, Own-child,0,0,30,36, <=50K
 Female, Private, HS-grad, Never-married, Exec-managerial, White, Not-in-family,0,0,45,29, <=50K
 Female, Private, 10th, Divorced, Other-service, White, Other-relative,0,0,25,52, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, White, Husband,0,0,50,50, <=50K
 Female, Private, Bachelors, Never-married, Exec-managerial, Asian-Pac-Islander, Own-child,0,0,40,22, <=50K
 Female, Self-emp-not-inc, Masters, Divorced, Exec-managerial, White, Unmarried,0,0,40,44, <=50K
 Male, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,32, >50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Unmarried,0,0,38,49, <=50K
 Male, Private, 1st-4th, Married-civ-spouse, Farming-fishing, White, Husband,0,0,45,31, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Other-service, White, Husband,0,0,40,33, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Sales, White, Wife,0,0,15,50, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,62, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Not-in-family,0,1974,40,26, <=50K
 Female, Private, HS-grad, Divorced, Prof-specialty, White, Not-in-family,0,0,15,46, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,7298,0,40,55, >50K
 Female, Federal-gov, HS-grad, Widowed, Exec-managerial, White, Not-in-family,0,0,20,49, <=50K
 Female, Private, HS-grad, Married-civ-spouse, Sales, White, Wife,0,0,40,22, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,38,43, >50K
 Male, Private, Some-college, Married-civ-spouse, Prof-specialty, White, Husband,0,0,42,58, <=50K
 Male, State-gov, Masters, Married-civ-spouse, Prof-specialty, White, Husband,15024,0,40,48, >50K
 Male, Private, 11th, Never-married, Other-service, White, Own-child,0,0,50,21, <=50K
 Female, Local-gov, 7th-8th, Widowed, Other-service, White, Not-in-family,0,0,20,67, <=50K
 Male, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,39, <=50K
 Female, Federal-gov, Assoc-voc, Divorced, Farming-fishing, White, Not-in-family,0,0,40,52, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,25, <=50K
 Male, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, White, Not-in-family,0,0,60,27, >50K
 Female, Private, 11th, Never-married, Sales, White, Own-child,0,0,20,18, <=50K
 Male, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Black, Husband,0,0,40,41, >50K
 Male, Private, Doctorate, Never-married, Prof-specialty, White, Not-in-family,0,0,50,59, <=50K
 Male, Private, Assoc-acdm, Never-married, Other-service, Black, Own-child,0,0,44,23, <=50K
 Female, Private, HS-grad, Divorced, Other-service, White, Own-child,0,0,15,42, <=50K
 Male, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,30,54, >50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Not-in-family,0,0,60,39, <=50K
 Male, Local-gov, 9th, Married-civ-spouse, Other-service, White, Husband,0,0,40,57, <=50K
 Female, Private, 10th, Divorced, Other-service, White, Unmarried,0,0,25,51, <=50K
 Male, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,31, <=50K
 Female, Private, Some-college, Married-spouse-absent, Adm-clerical, Black, Own-child,0,0,45,24, <=50K
 Male, Private, Some-college, Never-married, Craft-repair, White, Own-child,0,0,40,35, <=50K
 Female, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,26, <=50K
 Male, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, White, Husband,0,0,45,42, >50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,45,31, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Transport-moving, White, Husband,0,0,40,46, >50K
 Male, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,37,38, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Farming-fishing, White, Husband,0,0,40,51, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,27, <=50K
 Male, Private, Bachelors, Never-married, Prof-specialty, Black, Not-in-family,0,0,45,33, <=50K
 Male, Private, Some-college, Married-civ-spouse, Transport-moving, White, Husband,0,0,48,22, >50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,72, <=50K
 Male, Private, Bachelors, Never-married, Handlers-cleaners, White, Own-child,0,0,40,25, <=50K
 Male, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, White, Husband,0,0,70,58, >50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Not-in-family,0,0,45,23, <=50K
 Female, Private, 5th-6th, Widowed, Other-service, Asian-Pac-Islander, Other-relative,0,0,19,63, <=50K
 Male, Private, 9th, Separated, Other-service, White, Not-in-family,0,0,40,23, <=50K
 Male, Private, Masters, Married-civ-spouse, Sales, White, Husband,15024,0,50,51, >50K
 Female, Private, Preschool, Never-married, Priv-house-serv, Asian-Pac-Islander, Not-in-family,0,0,48,75, <=50K
 Female, Private, Some-college, Divorced, Sales, White, Unmarried,0,0,50,52, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Sales, White, Husband,0,0,10,69, <=50K
 Male, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,52, >50K
 Female, Federal-gov, HS-grad, Never-married, Adm-clerical, Black, Unmarried,0,0,40,40, <=50K
 Male, Private, Doctorate, Married-civ-spouse, Prof-specialty, White, Husband,0,0,50,34, >50K
 Female, State-gov, Some-college, Never-married, Prof-specialty, White, Not-in-family,0,0,8,21, <=50K
 Female, Private, Bachelors, Never-married, Prof-specialty, White, Other-relative,0,0,40,30, <=50K
 Male, Private, 5th-6th, Married-civ-spouse, Transport-moving, Amer-Indian-Eskimo, Husband,0,1902,40,46, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,16,21, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,44, <=50K
 Female, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, White, Wife,3908,0,40,51, <=50K
 Female, Private, HS-grad, Divorced, Adm-clerical, White, Not-in-family,0,0,32,40, <=50K
 Male, State-gov, HS-grad, Married-civ-spouse, Protective-serv, White, Husband,0,0,37,33, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,60,22, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,30,23, <=50K
 Male, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, White, Not-in-family,0,0,30,75, <=50K
 Female, Private, 11th, Widowed, Handlers-cleaners, White, Unmarried,0,0,40,55, <=50K
 Male, Private, Some-college, Never-married, Prof-specialty, White, Own-child,0,0,20,24, <=50K
 Male, Private, Some-college, Divorced, Craft-repair, White, Not-in-family,27828,0,56,45, >50K
 Male, Private, HS-grad, Never-married, Other-service, White, Own-child,0,0,24,31, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Adm-clerical, White, Husband,0,0,40,49, >50K
 Female, Local-gov, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,40,26, <=50K
 Male, Private, Masters, Married-civ-spouse, Sales, White, Husband,3103,0,50,61, <=50K
 Male, Private, Masters, Married-civ-spouse, Adm-clerical, White, Husband,3908,0,50,44, <=50K
 Female, Local-gov, Some-college, Never-married, Adm-clerical, Black, Unmarried,0,0,40,28, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,79, >50K
 Female, Private, HS-grad, Divorced, Other-service, Black, Other-relative,0,0,30,51, <=50K
 Male, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, White, Husband,0,0,60,44, <=50K
 Male, Private, Bachelors, Never-married, Exec-managerial, White, Not-in-family,0,0,40,24, <=50K
 Male, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, White, Husband,0,0,40,46, >50K
 Female, Private, HS-grad, Widowed, Other-service, Asian-Pac-Islander, Unmarried,0,0,20,36, <=50K
 Female, Private, 12th, Never-married, Other-service, White, Not-in-family,0,0,38,23, <=50K
 Male, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, White, Husband,0,0,40,25, <=50K
 Male, Private, Some-college, Married-civ-spouse, Sales, Black, Husband,0,0,8,48, <=50K
 Female, Private, 11th, Never-married, Other-service, Black, Other-relative,0,0,24,18, <=50K
 Male, Private, HS-grad, Never-married, Craft-repair, White, Other-relative,0,0,40,25, <=50K
 Male, Private, HS-grad, Never-married, Transport-moving, White, Own-child,2176,0,45,19, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,2002,40,26, <=50K
 Male, Private, HS-grad, Never-married, Adm-clerical, White, Own-child,0,0,35,33, <=50K
 Female, Private, HS-grad, Divorced, Other-service, White, Unmarried,0,0,40,42, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,40,22, <=50K
 Male, Private, Bachelors, Married-civ-spouse, Prof-specialty, White, Husband,0,0,40,36, >50K
 Male, Private, HS-grad, Never-married, Handlers-cleaners, White, Own-child,0,0,40,33, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, White, Husband,0,0,70,34, <=50K
 Male, Private, Masters, Married-civ-spouse, Prof-specialty, White, Husband,0,0,45,33, <=50K
 Male, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, White, Husband,0,0,15,62, >50K
 Female, Private, Some-college, Never-married, Exec-managerial, Black, Own-child,0,0,40,30, <=50K
 Female, Private, Some-college, Never-married, Adm-clerical, White, Own-child,0,0,40,22, <=50K
 Male, Private, Assoc-voc, Divorced, Craft-repair, White, Not-in-family,0,0,40,34, <=50K
 Female, Private, HS-grad, Widowed, Machine-op-inspct, White, Unmarried,0,0,60,43, <=50K
 Male, Private, Bachelors, Never-married, Craft-repair, White, Own-child,0,0,40,25, <=50K
 Female, Private, HS-grad, Widowed, Other-service, White, Own-child,0,0,40,35, <=50K
 Female, Private, Assoc-acdm, Never-married, Other-service, Black, Not-in-family,0,0,40,28, <=50K
 Female, Private, Some-college, Divorced, Sales, White, Unmarried,0,0,45,28, <=50K
 Female, Private, HS-grad, Never-married, Handlers-cleaners, Black, Unmarried,0,0,25,25, <=50K
 Male, Private, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,0,0,40,40, >50K
 Male, Private, 9th, Married-civ-spouse, Craft-repair, Other, Husband,0,0,40,35, <=50K
 Male, Self-emp-not-inc, 7th-8th, Never-married, Farming-fishing, White, Not-in-family,0,0,50,48, <=50K
 Male, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, White, Husband,2290,0,20,63, <=50K
 Female, Private, Bachelors, Married-civ-spouse, Adm-clerical, White, Wife,0,0,40,31, >50K
 Male, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, White, Husband,0,0,45,36, <=50K
 Male, Private, Some-college, Married-civ-spouse, Machine-op-inspct, White, Husband,0,0,40,39, <=50K
 Female, Private, HS-grad, Never-married, Other-service, Black, Own-child,0,0,40,24, <=50K
 Male, Local-gov, Bachelors, Never-married, Prof-specialty, White, Not-in-family,0,0,35,32, <=50K
 Female, Private, Preschool, Married-civ-spouse, Machine-op-inspct, White, Wife,0,0,40,46, <=50K
 Male, Private, HS-grad, Never-married, Sales, White, Own-child,0,0,35,19, <=50K
